insert_AVL,insert_BinaryTree,interactions,tree_size
13,14,8359,7155
14,17,3885,7156
13,11,8041,7157
14,14,7785,7158
15,20,1903,7159
13,19,1183,7160
14,21,2286,7161
14,18,7640,7162
16,14,9793,7163
14,21,6245,7164
14,21,5112,7165
14,14,1718,7166
14,13,9571,7167
14,21,408,7168
13,18,9017,7169
14,23,3599,7170
14,17,2903,7171
13,15,3868,7172
14,22,6067,7173
16,23,5690,7174
14,25,4841,7175
14,23,4815,7176
14,19,6469,7177
14,15,554,7178
15,14,9647,7179
14,14,8235,7180
13,19,8787,7181
14,17,9221,7182
15,20,6669,7183
14,20,3087,7184
14,14,60,7185
14,21,5028,7186
14,15,3324,7187
15,26,4452,7188
13,19,9164,7189
16,24,5226,7190
15,20,5634,7191
15,17,1449,7192
14,16,2866,7193
15,18,5427,7194
15,22,7694,7195
15,17,7977,7196
14,17,3496,7197
12,18,7264,7198
14,19,8385,7199
14,21,8865,7200
13,22,7214,7201
14,17,7639,7202
15,15,2732,7203
14,20,3280,7204
15,20,3329,7205
14,20,7572,7206
14,24,4446,7207
16,11,9797,7208
14,20,4477,7209
13,17,445,7210
13,15,8031,7211
14,9,9615,7212
14,11,9665,7213
15,16,1051,7214
13,16,9054,7215
14,24,6076,7216
14,19,2430,7217
15,16,2377,7218
14,12,528,7219
15,20,1594,7220
13,18,3954,7221
14,21,2513,7222
15,12,9394,7223
14,18,6819,7224
14,17,4291,7225
13,17,7087,7226
13,22,1148,7227
14,15,7787,7228
14,19,702,7229
14,19,5884,7230
14,12,6651,7231
14,18,7915,7232
14,18,3522,7233
14,13,5734,7234
14,20,7546,7235
15,15,6850,7236
15,13,9657,7237
13,17,8344,7238
15,20,6646,7239
13,16,486,7240
14,20,8788,7241
14,19,1028,7242
12,20,6452,7243
14,14,8452,7244
13,19,8431,7245
14,23,5505,7246
15,12,880,7247
14,23,7212,7248
13,22,4233,7249
13,16,7759,7250
14,16,8805,7251
15,18,8187,7252
14,16,271,7253
14,21,4551,7254
13,20,5005,7255
14,22,4562,7256
15,18,1637,7257
13,17,2504,7258
14,17,8700,7259
14,17,8691,7260
14,20,8387,7261
15,18,1702,7262
14,19,2957,7263
15,24,1909,7264
14,17,3787,7265
15,14,6855,7266
15,20,5110,7267
16,12,9795,7268
15,13,5198,7269
13,17,8108,7270
14,17,280,7271
14,21,3985,7272
13,16,5487,7273
14,18,3084,7274
14,21,8788,7275
14,18,3917,7276
14,20,4940,7277
15,26,6019,7278
15,18,1129,7279
14,11,9173,7280
15,14,3777,7281
15,22,6285,7282
15,18,7359,7283
13,16,4048,7284
14,14,835,7285
13,19,8715,7286
14,27,4961,7287
14,18,8824,7288
14,18,7571,7289
13,11,12,7290
15,17,3866,7291
14,23,5957,7292
13,19,8065,7293
14,17,6822,7294
14,25,4217,7295
14,19,8203,7296
13,8,28,7297
14,17,9327,7298
14,23,7997,7299
15,19,1577,7300
14,17,3786,7301
15,25,4629,7302
15,24,1913,7303
13,20,9272,7304
14,17,7712,7305
15,20,701,7306
14,14,9541,7307
12,18,9003,7308
14,16,3071,7309
14,18,7021,7310
14,16,8175,7311
14,15,6848,7312
14,17,3305,7313
16,21,1885,7314
13,26,7247,7315
14,17,492,7316
13,14,6952,7317
15,21,2207,7318
14,18,5667,7319
14,25,4522,7320
13,18,8570,7321
14,16,9532,7322
14,17,6830,7323
14,20,6634,7324
15,21,2705,7325
15,15,1047,7326
14,24,4836,7327
16,16,2733,7328
14,14,6725,7329
14,15,9184,7330
15,21,4309,7331
15,14,510,7332
14,17,3812,7333
15,19,6222,7334
14,23,6133,7335
15,17,7875,7336
15,17,3274,7337
14,24,5673,7338
13,13,6878,7339
14,18,6344,7340
15,19,2693,7341
14,13,1404,7342
14,13,9543,7343
14,25,5998,7344
15,21,3289,7345
14,17,6789,7346
13,16,2841,7347
14,14,6592,7348
14,17,8995,7349
14,20,8507,7350
14,19,1113,7351
14,19,3916,7352
13,18,4390,7353
15,22,7942,7354
14,17,549,7355
15,21,7094,7356
14,19,5340,7357
15,17,1736,7358
14,24,6178,7359
12,19,8416,7360
14,13,920,7361
14,17,487,7362
14,18,5277,7363
14,15,1083,7364
14,14,3060,7365
14,14,1410,7366
15,20,8958,7367
15,16,2685,7368
15,19,7082,7369
14,17,2187,7370
13,18,9028,7371
14,21,6127,7372
14,18,3590,7373
14,15,4923,7374
12,19,8476,7375
14,14,6878,7376
14,16,1711,7377
15,14,1316,7378
14,17,3469,7379
15,19,7058,7380
15,26,6174,7381
13,16,933,7382
15,15,973,7383
14,16,563,7384
16,24,5227,7385
14,20,7874,7386
14,20,4008,7387
15,13,6918,7388
14,12,9609,7389
14,19,186,7390
15,19,5334,7391
14,14,6880,7392
14,17,7024,7393
14,17,6962,7394
13,19,4315,7395
14,12,83,7396
13,19,8371,7397
14,18,3272,7398
15,16,2767,7399
15,15,1805,7400
14,17,1810,7401
14,18,8146,7402
15,19,7931,7403
14,13,5399,7404
13,18,3068,7405
15,22,6406,7406
14,20,8629,7407
14,24,4779,7408
13,18,4073,7409
13,12,8449,7410
15,19,8188,7411
13,17,246,7412
15,12,9382,7413
13,15,9160,7414
14,25,7160,7415
15,23,960,7416
13,22,3385,7417
13,18,1167,7418
14,19,7877,7419
15,20,9346,7420
13,14,1352,7421
15,21,3210,7422
14,20,6225,7423
14,17,8375,7424
15,18,172,7425
14,8,539,7426
14,13,8457,7427
13,23,4894,7428
13,17,162,7429
14,20,7575,7430
15,23,3050,7431
14,20,1971,7432
15,20,2073,7433
16,19,980,7434
13,21,3722,7435
13,14,1492,7436
14,18,3737,7437
14,17,2350,7438
15,14,2622,7439
13,21,7809,7440
13,12,798,7441
15,14,809,7442
15,23,4406,7443
14,17,6531,7444
14,9,9969,7445
13,18,1565,7446
14,15,7490,7447
15,18,3353,7448
16,16,2732,7449
14,17,5367,7450
15,16,2698,7451
15,24,4083,7452
15,16,4928,7453
14,14,5275,7454
14,15,8810,7455
14,17,1451,7456
16,23,2165,7457
15,17,3618,7458
15,17,2697,7459
13,21,8679,7460
14,21,1193,7461
14,18,5746,7462
13,16,7001,7463
14,12,9617,7464
14,15,6726,7465
14,16,722,7466
15,22,1108,7467
15,14,6814,7468
14,13,9423,7469
13,21,3730,7470
15,15,975,7471
14,17,221,7472
14,24,4538,7473
14,13,5380,7474
14,19,3103,7475
14,10,858,7476
14,25,3297,7477
14,19,593,7478
15,17,563,7479
15,23,6028,7480
15,24,5959,7481
13,16,3260,7482
14,19,6462,7483
13,26,7238,7484
14,22,4886,7485
15,15,5271,7486
13,17,8689,7487
14,23,3403,7488
15,20,5241,7489
14,14,1385,7490
15,19,2081,7491
14,15,6433,7492
14,21,7130,7493
14,20,9081,7494
14,11,2401,7495
14,20,207,7496
15,25,6155,7497
13,15,3508,7498
14,17,3373,7499
15,20,5577,7500
13,25,7237,7501
14,17,4347,7502
16,25,2149,7503
15,20,1775,7504
14,25,6078,7505
15,20,5252,7506
15,18,2632,7507
15,19,9374,7508
14,18,2196,7509
15,23,3194,7510
15,14,5401,7511
14,23,4506,7512
13,15,2806,7513
15,20,8215,7514
15,19,1743,7515
14,20,4043,7516
14,11,9837,7517
15,20,6783,7518
13,20,7445,7519
15,22,5077,7520
14,25,4519,7521
15,15,9525,7522
14,16,7861,7523
14,17,8001,7524
14,27,4958,7525
14,17,261,7526
14,14,8207,7527
14,20,1112,7528
15,16,3769,7529
15,20,7931,7530
14,22,3040,7531
15,18,7357,7532
14,20,2277,7533
14,17,5189,7534
14,21,9131,7535
14,18,8355,7536
14,18,6792,7537
13,17,8115,7538
14,20,7728,7539
14,20,5339,7540
14,21,7660,7541
15,12,9481,7542
15,12,9844,7543
14,18,6817,7544
13,16,4047,7545
14,23,1586,7546
14,11,860,7547
14,17,3883,7548
14,24,4721,7549
14,17,8304,7550
14,16,5312,7551
14,20,9239,7552
14,26,4181,7553
16,24,3172,7554
14,27,7239,7555
14,18,5490,7556
15,11,9785,7557
14,14,1798,7558
15,16,6601,7559
14,16,9905,7560
15,15,9728,7561
13,23,5992,7562
13,19,7261,7563
16,20,2005,7564
14,19,7532,7565
14,26,6392,7566
13,14,6711,7567
14,15,675,7568
15,11,858,7569
14,14,790,7570
15,25,6013,7571
14,16,8517,7572
14,17,270,7573
13,19,5856,7574
14,16,1686,7575
14,20,4316,7576
13,14,3794,7577
14,17,2545,7578
14,22,4551,7579
12,16,8514,7580
13,19,7200,7581
15,11,9862,7582
15,28,4104,7583
14,20,7732,7584
14,22,3033,7585
14,17,1343,7586
14,21,3221,7587
13,19,9169,7588
14,13,9492,7589
15,27,6173,7590
13,19,9073,7591
14,17,9219,7592
14,17,8517,7593
14,19,6334,7594
15,21,7575,7595
14,19,6048,7596
14,20,9077,7597
14,16,637,7598
14,15,6723,7599
16,7,9934,7600
14,13,1427,7601
16,17,2735,7602
14,22,4802,7603
13,15,1696,7604
15,21,4943,7605
13,16,6487,7606
14,13,2364,7607
15,18,5088,7608
15,16,5383,7609
14,14,6914,7610
14,24,3601,7611
14,17,8935,7612
15,19,6775,7613
13,17,4056,7614
14,23,3018,7615
14,20,6159,7616
15,19,1750,7617
14,16,6239,7618
14,20,5328,7619
13,15,1241,7620
14,19,8763,7621
15,18,752,7622
14,19,460,7623
12,13,7279,7624
15,20,7085,7625
14,19,4386,7626
14,12,9679,7627
15,22,6161,7628
15,19,5023,7629
15,25,6401,7630
13,18,2446,7631
12,18,6449,7632
14,17,5487,7633
13,26,7248,7634
15,24,4496,7635
15,20,6781,7636
13,13,86,7637
15,13,6859,7638
14,14,1868,7639
14,20,1821,7640
14,17,124,7641
14,20,1820,7642
14,20,7107,7643
14,17,6898,7644
14,22,5876,7645
14,18,124,7646
15,11,9409,7647
13,16,7625,7648
15,17,2714,7649
14,15,1088,7650
14,21,8866,7651
14,15,1477,7652
14,15,1839,7653
14,21,5677,7654
15,20,5107,7655
14,23,8924,7656
14,19,6414,7657
15,25,4785,7658
15,15,1436,7659
15,16,1436,7660
15,19,7537,7661
14,16,3882,7662
14,20,4236,7663
15,20,9376,7664
15,20,7481,7665
13,19,8732,7666
15,26,6156,7667
14,19,3918,7668
15,24,1942,7669
13,25,8024,7670
14,17,5738,7671
15,21,2066,7672
14,21,6195,7673
15,21,9196,7674
14,22,8963,7675
15,21,2070,7676
14,18,9320,7677
15,23,4723,7678
14,18,6047,7679
14,21,2033,7680
13,24,5810,7681
14,18,1264,7682
15,11,9861,7683
14,19,7649,7684
14,17,6940,7685
14,26,4968,7686
12,16,2924,7687
15,19,3353,7688
13,19,6104,7689
14,21,4359,7690
14,20,1141,7691
12,21,3641,7692
14,18,8240,7693
14,13,5376,7694
14,15,9368,7695
14,18,5720,7696
14,29,4107,7697
15,21,5523,7698
15,15,9638,7699
15,20,6049,7700
14,17,9898,7701
14,15,1727,7702
15,25,4466,7703
14,19,2445,7704
13,13,923,7705
14,17,3428,7706
13,22,4514,7707
15,15,6594,7708
15,24,4503,7709
13,14,6912,7710
13,15,8626,7711
14,17,312,7712
14,17,8175,7713
14,25,4839,7714
13,19,4312,7715
15,22,5114,7716
14,23,6158,7717
13,24,7235,7718
12,21,4819,7719
11,17,8613,7720
14,21,1594,7721
15,17,2311,7722
13,17,8605,7723
15,24,6185,7724
14,17,7686,7725
14,19,7972,7726
13,18,8257,7727
14,18,8145,7728
15,11,9847,7729
13,18,7894,7730
12,8,545,7731
14,17,9744,7732
14,23,5972,7733
15,20,5010,7734
12,15,8540,7735
14,18,3246,7736
15,24,4789,7737
15,22,3054,7738
14,12,9839,7739
14,22,9291,7740
14,10,9965,7741
13,22,4817,7742
14,24,5955,7743
15,26,4492,7744
15,14,9655,7745
15,18,266,7746
14,13,9605,7747
16,24,2164,7748
14,19,7501,7749
14,17,775,7750
15,14,776,7751
14,21,5446,7752
14,20,3085,7753
15,13,9381,7754
15,16,1630,7755
14,24,7123,7756
13,17,7352,7757
15,18,9886,7758
14,14,5267,7759
13,18,7198,7760
14,29,4131,7761
16,25,2163,7762
14,19,3294,7763
13,21,6455,7764
14,24,7172,7765
14,16,1833,7766
16,13,9700,7767
13,17,8312,7768
14,16,1238,7769
15,17,9539,7770
14,19,7603,7771
14,21,7555,7772
14,20,707,7773
14,11,9909,7774
15,22,2046,7775
13,15,6713,7776
13,16,174,7777
14,20,8002,7778
14,20,8876,7779
14,20,4026,7780
15,16,5129,7781
14,26,6003,7782
15,13,9471,7783
14,22,4565,7784
15,17,5383,7785
14,13,1101,7786
15,17,1687,7787
14,19,9087,7788
14,18,7338,7789
14,18,3305,7790
16,15,2636,7791
14,14,1469,7792
15,20,5467,7793
13,19,2281,7794
15,20,7923,7795
13,17,8990,7796
14,19,466,7797
14,17,3974,7798
13,16,7302,7799
13,17,8055,7800
15,15,9864,7801
14,14,1256,7802
14,19,5609,7803
14,15,570,7804
14,19,1164,7805
15,21,4006,7806
13,15,7282,7807
14,18,7689,7808
14,15,8360,7809
13,19,2509,7810
15,15,1715,7811
14,11,9840,7812
14,24,4864,7813
12,21,1185,7814
14,22,4404,7815
14,18,246,7816
13,22,8637,7817
13,20,6091,7818
15,22,5684,7819
14,23,5975,7820
13,18,5747,7821
16,28,4672,7822
13,16,3795,7823
15,25,1214,7824
14,15,6952,7825
13,17,8069,7826
14,20,6555,7827
15,17,3769,7828
14,18,8394,7829
15,19,3856,7830
14,20,1824,7831
14,19,8258,7832
15,21,1463,7833
15,14,3784,7834
15,22,5179,7835
14,19,8978,7836
14,27,4142,7837
14,17,8813,7838
15,20,6667,7839
13,15,2501,7840
15,14,1321,7841
13,17,8381,7842
15,16,2340,7843
15,25,6184,7844
14,21,5917,7845
13,20,3095,7846
12,16,2782,7847
14,11,906,7848
14,16,9185,7849
14,23,4817,7850
14,15,6880,7851
14,18,4932,7852
14,12,9488,7853
14,17,7026,7854
14,21,2497,7855
13,16,2792,7856
13,18,1446,7857
14,19,9051,7858
15,21,6560,7859
15,13,9839,7860
14,21,9259,7861
13,17,8383,7862
13,13,8096,7863
14,17,7073,7864
16,23,2167,7865
15,16,3275,7866
15,21,6051,7867
13,19,6308,7868
16,19,2087,7869
14,20,9069,7870
14,20,5160,7871
15,12,9759,7872
15,17,3801,7873
14,18,3851,7874
14,17,2295,7875
15,15,9717,7876
14,17,6945,7877
15,13,1428,7878
14,15,6974,7879
13,19,2482,7880
14,20,6244,7881
15,16,3853,7882
13,21,3765,7883
14,16,5732,7884
13,23,7230,7885
14,14,2613,7886
14,14,8523,7887
13,19,8675,7888
14,16,1663,7889
14,21,5082,7890
14,17,8514,7891
13,18,7273,7892
14,12,9817,7893
14,14,6609,7894
14,18,4346,7895
13,11,8335,7896
15,18,6235,7897
15,19,6748,7898
14,15,994,7899
16,29,4673,7900
13,21,5816,7901
14,24,6153,7902
14,19,4432,7903
14,11,9616,7904
15,22,6355,7905
13,19,3078,7906
16,23,5684,7907
15,25,3299,7908
15,25,4505,7909
14,17,2658,7910
15,20,2132,7911
15,19,748,7912
13,15,2862,7913
14,19,5896,7914
13,17,2831,7915
15,14,92,7916
15,23,4860,7917
14,19,7705,7918
15,17,5118,7919
14,19,6523,7920
13,19,9139,7921
13,24,3631,7922
14,19,147,7923
14,21,8955,7924
15,15,6592,7925
15,13,844,7926
13,22,3641,7927
14,12,9178,7928
14,17,7591,7929
15,26,4634,7930
14,19,3851,7931
13,21,3406,7932
14,18,7138,7933
15,27,4634,7934
15,17,9373,7935
13,19,3492,7936
15,18,7711,7937
15,15,1409,7938
16,21,3142,7939
13,22,8567,7940
14,16,418,7941
13,18,1626,7942
14,19,5666,7943
14,12,9631,7944
14,17,3873,7945
14,20,8497,7946
14,25,6074,7947
14,20,8733,7948
14,22,6201,7949
14,22,1192,7950
14,17,1607,7951
14,17,1691,7952
14,17,1174,7953
15,19,1753,7954
14,15,6997,7955
13,10,7765,7956
14,15,2597,7957
15,17,637,7958
13,20,3295,7959
14,20,187,7960
15,14,5270,7961
14,20,7145,7962
15,13,9945,7963
14,12,2407,7964
14,18,8130,7965
14,20,5669,7966
14,19,2250,7967
14,22,5840,7968
14,18,3429,7969
15,18,1744,7970
15,24,4406,7971
14,20,3846,7972
14,13,3369,7973
14,12,71,7974
15,10,9829,7975
15,23,3593,7976
15,20,4919,7977
14,20,5902,7978
14,17,2325,7979
15,18,7472,7980
15,22,7093,7981
13,15,3931,7982
13,17,9162,7983
15,26,4619,7984
16,24,5684,7985
15,21,6159,7986
13,20,8735,7987
15,28,4632,7988
15,19,6795,7989
14,20,2029,7990
14,23,4818,7991
13,21,8417,7992
15,12,9173,7993
14,20,1114,7994
14,20,7175,7995
13,27,3654,7996
13,17,3135,7997
15,16,5777,7998
15,14,9493,7999
15,22,6563,8000
13,16,3872,8001
14,18,250,8002
14,17,6761,8003
13,23,3592,8004
14,20,6673,8005
15,19,6589,8006
14,20,7184,8007
15,23,7943,8008
14,23,2490,8009
15,13,9509,8010
14,16,5414,8011
13,18,5935,8012
15,15,3439,8013
14,15,928,8014
14,18,6905,8015
15,16,5474,8016
14,15,3438,8017
14,18,5639,8018
13,14,105,8019
15,20,6584,8020
14,18,7668,8021
14,19,1275,8022
14,15,1352,8023
16,24,3192,8024
14,17,8740,8025
14,17,8527,8026
14,16,6846,8027
15,16,1874,8028
15,19,655,8029
14,17,2690,8030
14,17,8437,8031
14,23,4526,8032
14,23,9292,8033
15,16,5197,8034
13,18,8117,8035
15,23,5964,8036
14,19,8137,8037
14,14,5300,8038
14,22,258,8039
13,18,6978,8040
14,24,4808,8041
15,21,2024,8042
14,19,2912,8043
14,23,4599,8044
13,19,2951,8045
15,12,9816,8046
14,12,72,8047
16,15,2740,8048
14,17,1807,8049
14,17,6529,8050
15,21,9323,8051
15,11,9474,8052
14,27,4155,8053
15,18,7027,8054
14,19,9017,8055
15,18,2894,8056
13,18,5553,8057
13,22,5862,8058
15,20,4768,8059
14,22,6207,8060
14,22,4904,8061
15,17,3204,8062
15,17,732,8063
15,28,4195,8064
14,24,4752,8065
14,18,8848,8066
13,19,6510,8067
14,21,9240,8068
14,10,499,8069
15,22,6767,8070
14,21,6217,8071
14,15,5307,8072
14,21,8790,8073
15,17,5481,8074
15,23,6257,8075
13,13,8092,8076
14,18,1648,8077
13,16,2680,8078
14,21,7183,8079
14,16,3454,8080
14,19,9208,8081
14,16,2858,8082
13,21,9279,8083
15,18,3362,8084
15,16,9884,8085
13,16,8296,8086
14,25,6256,8087
15,17,1788,8088
15,15,509,8089
13,15,7375,8090
14,22,7994,8091
15,19,5412,8092
15,17,6930,8093
15,23,5077,8094
14,14,9606,8095
14,17,1681,8096
14,16,276,8097
15,23,2467,8098
12,17,7272,8099
14,17,774,8100
14,20,9234,8101
14,20,3488,8102
14,20,2432,8103
14,19,4375,8104
13,14,5320,8105
14,18,8688,8106
13,16,8819,8107
14,14,6968,8108
13,17,1368,8109
14,13,2353,8110
13,20,6773,8111
14,20,575,8112
15,15,5210,8113
14,21,6052,8114
13,12,289,8115
14,18,5093,8116
14,17,699,8117
14,17,2896,8118
14,16,6880,8119
13,21,1207,8120
14,18,270,8121
14,17,1225,8122
15,19,6619,8123
14,19,7199,8124
14,16,2653,8125
16,18,2576,8126
15,21,5231,8127
13,23,2928,8128
15,21,5043,8129
13,16,2502,8130
15,25,3702,8131
15,19,628,8132
14,18,2341,8133
14,21,2485,8134
14,16,1354,8135
14,22,7661,8136
14,17,1173,8137
14,19,6524,8138
16,20,980,8139
15,15,2540,8140
14,21,8877,8141
14,16,7752,8142
15,13,9466,8143
14,22,4086,8144
14,15,155,8145
13,16,6106,8146
15,22,5531,8147
15,12,853,8148
13,19,9001,8149
14,20,8762,8150
15,23,2060,8151
13,20,9270,8152
14,17,6339,8153
15,22,5030,8154
14,18,6468,8155
12,17,8991,8156
14,21,3957,8157
13,14,8050,8158
15,25,1919,8159
13,16,5351,8160
14,15,551,8161
15,21,1972,8162
14,25,5978,8163
15,18,2892,8164
14,25,4456,8165
13,25,3684,8166
14,18,6904,8167
15,25,1980,8168
14,21,207,8169
15,18,7883,8170
15,12,871,8171
14,18,9083,8172
16,21,5634,8173
14,18,6689,8174
15,16,9521,8175
13,15,5789,8176
14,17,2794,8177
14,12,1403,8178
13,23,2993,8179
14,18,8147,8180
14,17,164,8181
15,19,5052,8182
14,18,3768,8183
14,16,6502,8184
15,16,6433,8185
14,16,236,8186
14,16,1845,8187
14,22,390,8188
15,24,4637,8189
13,21,3763,8190
13,16,5740,8191
15,18,5188,8192
17,20,2086,8193
14,18,8070,8194
15,20,4431,8195
15,19,2893,8196
16,20,1753,8197
15,14,1334,8198
14,25,4873,8199
14,18,8311,8200
14,16,9216,8201
15,21,2095,8202
12,15,3746,8203
14,23,1201,8204
14,21,8783,8205
15,13,9618,8206
14,19,3341,8207
14,21,7929,8208
15,17,1020,8209
15,20,6334,8210
15,26,6075,8211
15,20,7535,8212
14,18,7737,8213
15,12,9842,8214
14,23,389,8215
15,23,4170,8216
14,16,6429,8217
14,15,2233,8218
14,12,911,8219
14,17,1066,8220
15,18,2347,8221
13,20,3002,8222
14,13,2605,8223
15,21,4432,8224
14,16,1071,8225
14,16,7035,8226
14,22,3676,8227
15,13,9175,8228
14,23,4720,8229
13,19,8548,8230
14,17,7486,8231
13,15,3935,8232
13,14,6995,8233
14,18,7583,8234
15,18,1487,8235
15,17,5777,8236
14,20,7200,8237
15,28,4828,8238
14,24,3705,8239
14,17,8219,8240
14,19,7513,8241
14,22,6131,8242
15,25,2105,8243
15,19,1601,8244
15,24,5973,8245
13,20,2493,8246
13,14,5770,8247
13,17,8753,8248
14,17,1077,8249
15,23,3032,8250
15,13,9818,8251
14,17,3423,8252
14,21,6034,8253
13,15,2422,8254
14,30,4206,8255
14,17,3456,8256
13,21,5808,8257
15,19,7882,8258
15,19,2631,8259
14,12,527,8260
13,17,2781,8261
15,19,6468,8262
15,14,813,8263
15,14,9775,8264
14,18,4050,8265
15,15,2300,8266
12,17,5552,8267
14,20,7601,8268
14,20,3479,8269
15,20,5608,8270
13,21,5819,8271
13,17,7343,8272
15,18,1739,8273
14,21,4275,8274
15,18,8943,8275
15,18,4063,8276
15,23,6768,8277
14,17,1065,8278
13,16,2815,8279
14,22,7844,8280
14,24,4096,8281
14,16,8985,8282
14,16,1267,8283
14,20,6481,8284
12,14,7758,8285
15,21,1824,8286
16,11,9937,8287
13,16,3566,8288
15,12,9705,8289
14,25,8919,8290
12,17,444,8291
14,21,2486,8292
14,12,5386,8293
14,15,1257,8294
12,16,8612,8295
13,17,5787,8296
14,12,9908,8297
15,13,515,8298
14,24,3387,8299
15,18,9738,8300
13,16,6123,8301
13,19,5557,8302
15,19,7080,8303
15,28,4213,8304
15,12,9831,8305
14,27,6022,8306
14,14,8275,8307
13,26,2950,8308
14,16,3438,8309
14,20,7441,8310
13,12,794,8311
14,17,3886,8312
15,17,6425,8313
13,19,8412,8314
12,10,366,8315
14,26,4183,8316
15,18,6587,8317
14,16,6654,8318
14,25,4100,8319
15,21,6292,8320
15,19,5572,8321
15,25,4543,8322
15,17,5129,8323
15,20,7309,8324
13,20,5799,8325
12,17,3740,8326
16,13,9447,8327
15,22,2058,8328
15,22,4255,8329
14,17,9185,8330
14,19,1795,8331
14,17,6729,8332
15,15,1093,8333
14,19,8874,8334
15,21,941,8335
13,13,924,8336
15,18,1248,8337
14,20,5567,8338
15,18,225,8339
14,15,1037,8340
14,22,3007,8341
16,15,1018,8342
15,15,4922,8343
14,14,9432,8344
15,14,5781,8345
15,14,1640,8346
15,11,9966,8347
15,14,2368,8348
13,16,8293,8349
15,18,4065,8350
15,21,5011,8351
14,18,217,8352
13,16,8607,8353
14,16,6491,8354
14,17,3877,8355
15,14,758,8356
15,17,230,8357
14,11,9676,8358
14,20,9167,8359
15,15,836,8360
14,18,8860,8361
14,16,962,8362
14,20,3916,8363
16,10,9953,8364
14,25,6187,8365
14,23,4856,8366
13,21,7228,8367
15,18,3786,8368
15,21,6774,8369
13,18,7452,8370
15,21,4823,8371
14,11,9781,8372
15,21,4822,8373
14,18,9744,8374
14,19,5564,8375
14,17,6954,8376
14,17,7735,8377
14,20,5529,8378
15,25,5673,8379
15,11,2380,8380
13,11,9593,8381
15,17,7035,8382
15,16,2596,8383
15,23,4551,8384
14,19,3525,8385
14,15,2824,8386
14,16,1660,8387
14,15,107,8388
13,15,2499,8389
15,14,827,8390
15,22,942,8391
15,19,7711,8392
16,18,1788,8393
14,23,4858,8394
13,19,4015,8395
14,19,4326,8396
14,21,6065,8397
14,16,1242,8398
13,14,8112,8399
14,17,2839,8400
15,23,5045,8401
13,21,2934,8402
14,13,2619,8403
15,16,9866,8404
14,17,9029,8405
14,24,4534,8406
16,25,3172,8407
14,18,6764,8408
15,11,62,8409
16,18,8844,8410
14,16,5495,8411
13,24,6006,8412
15,25,5879,8413
13,13,8090,8414
13,15,6908,8415
14,13,9403,8416
13,19,7265,8417
14,19,8568,8418
14,23,5861,8419
14,20,6116,8420
14,19,5746,8421
15,19,6803,8422
14,17,178,8423
15,18,3885,8424
14,19,8012,8425
14,26,4192,8426
14,13,8210,8427
13,18,4076,8428
14,15,1785,8429
14,16,2673,8430
15,18,3266,8431
15,17,6829,8432
15,22,5606,8433
14,16,2236,8434
14,23,3047,8435
14,17,987,8436
15,24,6769,8437
14,21,6218,8438
15,29,4102,8439
14,18,6830,8440
14,13,1413,8441
13,11,9596,8442
14,15,9187,8443
14,23,3643,8444
13,18,4037,8445
12,17,6095,8446
15,13,9398,8447
14,21,7653,8448
16,15,1014,8449
15,19,5258,8450
14,19,3768,8451
14,18,6759,8452
16,24,2060,8453
13,20,3945,8454
15,19,643,8455
15,16,6423,8456
15,20,8136,8457
14,17,5204,8458
15,11,499,8459
14,23,6272,8460
15,20,7877,8461
14,14,116,8462
13,20,3101,8463
14,13,9834,8464
15,12,2352,8465
15,23,6147,8466
15,14,820,8467
13,18,9120,8468
15,20,8716,8469
13,18,1273,8470
14,14,2302,8471
15,21,6480,8472
15,13,868,8473
13,15,1488,8474
14,15,123,8475
15,15,1256,8476
13,15,3934,8477
14,15,9520,8478
14,21,8909,8479
13,21,4947,8480
14,25,4777,8481
14,16,2676,8482
15,14,1705,8483
16,25,3189,8484
14,20,2973,8485
15,17,8699,8486
13,11,9611,8487
14,16,7460,8488
14,20,255,8489
14,20,6461,8490
13,18,3732,8491
14,16,8131,8492
14,20,6577,8493
15,17,6832,8494
14,20,7964,8495
15,18,8928,8496
15,21,9330,8497
15,20,5136,8498
14,20,4399,8499
14,18,4397,8500
15,22,6408,8501
15,22,6700,8502
15,9,876,8503
15,25,3628,8504
15,20,8188,8505
14,15,998,8506
14,20,4883,8507
16,22,2121,8508
13,14,6869,8509
14,15,3791,8510
14,17,7068,8511
15,24,7998,8512
14,16,2819,8513
15,16,5124,8514
13,22,1186,8515
13,19,5791,8516
14,17,175,8517
14,21,7148,8518
14,18,3250,8519
13,16,429,8520
14,10,9961,8521
15,18,3333,8522
15,22,4911,8523
14,17,2889,8524
14,18,6516,8525
13,14,9226,8526
14,19,1816,8527
15,18,2197,8528
15,24,4361,8529
16,14,2566,8530
15,16,6593,8531
15,25,7121,8532
13,23,9266,8533
15,21,3821,8534
15,20,748,8535
14,19,7453,8536
14,24,4818,8537
15,26,1982,8538
15,22,5925,8539
14,12,8039,8540
15,19,2125,8541
15,17,9344,8542
13,20,6036,8543
15,22,4943,8544
16,15,820,8545
13,23,7221,8546
15,21,7085,8547
15,16,994,8548
15,18,720,8549
15,22,6686,8550
14,15,7774,8551
14,15,680,8552
13,10,19,8553
14,17,2684,8554
14,16,3568,8555
14,15,6534,8556
16,25,1909,8557
15,18,1735,8558
15,20,8731,8559
15,15,2622,8560
14,24,4301,8561
14,20,5323,8562
14,18,9742,8563
14,17,3566,8564
15,17,5495,8565
